"timestamp";"rotation_x";"rotation_y";"fps";"input";"position_x";"position_z";"position_y"
58204.1293;0;0;Inf;"EyeTrackerSynchro";-41.86;103.51;-695.75
58204.1873;0;0;Inf;"";-41.86;103.51;-695.75
58204.1923;0;0;Inf;"";-41.86;103.4982;-695.75
58204.2433;0;0;126.4711;"";-41.86;103.4708;-695.75
58204.5673;0;0;78.469;"";-41.86;103.4001;-695.75
58204.6833;0;0;22.7818;"";-41.86;102.427;-695.75
58204.7413;0;0;19.5547;"";-41.86;101.8031;-695.75
58204.7953;359.4;359.3;19.297;"";-41.86;101.5057;-695.75
58204.8783;359.1;359.1;19.2192;"";-41.86;101.5123;-695.75
58204.9493;359.1;359.1;18.1386;"";-41.86;101.5123;-695.75
58205.0043;359.1;359.1;17.6427;"";-41.86;101.5123;-695.75
58205.0563;359.1;359.1;17.6975;"";-41.86;101.5123;-695.75
58205.1073;359.1;359.1;17.8489;"";-41.86;101.5123;-695.75
58205.1573;359.1;359.1;17.9948;"";-41.86;101.5123;-695.75
58205.2083;359.1;359.1;18.1792;"";-41.86;101.5123;-695.75
58205.2593;359.1;359.1;18.3144;"";-41.86;101.5123;-695.75
58205.3103;359.1;359.1;18.441;"";-41.86;101.5123;-695.75
58205.3613;359.1;359.1;18.5377;"";-41.86;101.5123;-695.75
58205.4124;359.1;359.1;18.6467;"";-41.86;101.5123;-695.75
58205.4634;359.1;359.1;18.7364;"";-41.86;101.5123;-695.75
58205.5144;359.1;359.1;18.8244;"";-41.86;101.5123;-695.75
58205.5654;359.1;359.1;18.8864;"";-41.86;101.5123;-695.75
58205.6164;359.1;359.1;18.9836;"";-41.86;101.5123;-695.75
58205.6664;359.1;359.1;19.0426;"";-41.86;101.5123;-695.75
58205.7184;359.1;359.1;19.1054;"";-41.86;101.5123;-695.75
58205.7724;359.1;359.1;19.1459;"";-41.86;101.5123;-695.75
58205.8224;359.1;359.1;19.0482;"";-41.86;101.5123;-695.75
58205.8724;359.1;359.1;19.1587;"";-41.86;101.5123;-695.75
58205.9234;359.1;359.1;19.233;"";-41.86;101.5123;-695.75
58205.9734;359.1;359.1;19.2889;"";-41.86;101.5123;-695.75
58206.0224;359.1;359.1;19.3467;"";-41.86;101.5123;-695.75
58206.0744;359.1;359.1;19.4248;"";-41.86;101.5123;-695.75
58206.1244;359.1;359.1;19.4413;"";-41.86;101.5123;-695.75
58206.1754;359.1;359.1;19.4757;"";-41.86;101.5123;-695.75
58206.2264;359.1;359.1;19.4928;"";-41.86;101.5123;-695.75
58206.2774;359.1;359.1;19.512;"";-41.86;101.5123;-695.75
58206.3284;359.1;359.1;19.5085;"";-41.86;101.5123;-695.75
58206.3794;359.1;359.1;19.54;"";-41.86;101.5123;-695.75
58206.4304;359.1;359.1;19.5276;"";-41.86;101.5123;-695.75
58206.4814;359.1;359.1;19.5334;"";-41.86;101.5123;-695.75
58206.5324;359.1;359.1;19.5398;"";-41.86;101.5123;-695.75
58206.5834;359.1;359.1;19.5648;"";-41.86;101.5123;-695.75
58206.6344;359.1;359.1;19.5735;"";-41.86;101.5123;-695.75
58206.6864;356;6.4;19.5642;"";-41.86;101.5123;-695.75
58206.7424;350.5;21;19.5384;"";-41.86;101.5123;-695.75
58206.7954;348.1;26.8;19.3343;"";-41.86;101.5123;-695.75
58206.8614;348.1;26.8;19.2977;"";-41.86;101.5123;-695.75
58206.9294;348;26.8;18.782;"";-41.86;101.5123;-695.75
58206.9914;334.5;22.9;18.2583;"";-41.86;101.5123;-695.75
58207.0304;319;31;18.0552;"";-41.86;101.5123;-695.75
58207.0974;311.7;45.5;18.6182;"";-41.86;101.5123;-695.75
58207.1224;290.3;77.7;18.1451;"";-41.86;101.5123;-695.75
58207.1565;283.6;89.9802;19.1796;"";-41.86;101.5123;-695.75
58207.1895;275.2;90;19.8621;"";-41.86;101.5123;-695.75
58207.2225;268;90;20.5791;"";-41.86;101.5123;-695.75
58207.2565;262.5;90;21.2585;"";-41.86;101.5123;-695.75
58207.2895;258;89.9802;21.8889;"";-41.86;101.5123;-695.75
58207.3225;257.5;90;22.5049;"";-41.86;101.5123;-695.75
58207.3555;257.5;90;23.0797;"";-41.86;101.5123;-695.75
58207.3895;257.5;90;23.6264;"";-41.86;101.5123;-695.75
58207.4225;257.5;90;24.1523;"";-41.86;101.5123;-695.75
58207.4555;257.5;90;24.6278;"";-41.86;101.5123;-695.75
58207.4895;257.5;90;25.0763;"";-41.86;101.5123;-695.75
58207.5225;257.5;90;25.4939;"";-41.86;101.5123;-695.75
58207.5555;257.5;90;25.8748;"";-41.86;101.5123;-695.75
58207.5895;257.5;90;26.2359;"";-41.86;101.5123;-695.75
58207.6225;257.5;90;26.567;"";-41.86;101.5123;-695.75
58207.6565;257.5;90;26.8742;"";-41.86;101.5123;-695.75
58207.6895;257.5;90;27.1534;"";-41.86;101.5123;-695.75
58207.7225;257.5;90;27.4053;"";-41.86;101.5123;-695.75
58207.7565;257.5;90;27.6461;"";-41.86;101.5123;-695.75
58207.7895;257.5;90;27.8653;"";-41.86;101.5123;-695.75
58207.8225;257.5;90;28.0604;"";-41.86;101.5123;-695.75
58207.8705;257.5;90;28.2495;"";-41.86;101.5123;-695.75
58207.9065;257.5;90;27.3006;"";-41.86;101.5123;-695.75
58207.9405;257.1;90;27.3495;"";-41.86;101.5123;-695.75
58207.9735;255.4;90;27.5726;"";-41.86;101.5123;-695.75
58208.0065;254.6;90;27.7906;"";-41.86;101.5123;-695.75
58208.0405;254.6;89.8002;27.9837;"";-41.86;101.5123;-695.75
58208.0735;257.4;83;28.1654;"";-41.86;101.5123;-695.75
58208.1065;265.2;69.4;28.3638;"";-41.86;101.5123;-695.75
58208.1415;272.5;57.7;28.5253;"";-41.86;101.5123;-695.75
58208.1735;278;48.3;28.5913;"";-41.86;101.5123;-695.75
58208.2065;284.6;37.5;28.7811;"";-41.86;101.5123;-695.75
58208.2505;291;29.5;28.9033;"";-41.86;101.5123;-695.75
58208.2895;303.1;20.7;28.1397;"";-41.86;101.5123;-695.75
58208.3375;310.1;15.5;27.87;"";-41.86;101.5123;-695.75
58208.3885;314.6;8.5;26.9806;"";-41.86;101.5123;-695.75
58208.4385;320;9.8;26.032;"";-41.86;101.5123;-695.75
58208.4885;320.3;11.8;25.2364;"";-41.86;101.5123;-695.75
58208.5375;319.8;9.6;24.6085;"";-41.86;101.5123;-695.75
58208.5885;321.2;4.8;24.0971;"";-41.86;101.5123;-695.75
58208.6385;321.4;1.7;23.5621;"";-41.86;101.5123;-695.75
58208.6885;321.7;2.1;23.1674;"";-41.86;101.5123;-695.75
58208.7385;323.1;3.2;22.7803;"";-41.86;101.5123;-695.75
58208.7885;323.8;3.9;22.5061;"";-41.86;101.5123;-695.75
58208.8435;324.4;4.5;22.2303;"";-41.86;101.5123;-695.75
58208.8986;324.6;4.8;21.7387;"";-41.86;101.5123;-695.75
58208.9546;324.6;4.8;21.3119;"";-41.86;101.5123;-695.75
58209.0096;324.6;4.8;20.9107;"";-41.86;101.5123;-695.75
58209.0656;324.5;4.8;20.5818;"";-41.86;101.5123;-695.75
58209.1216;321.9;4.8;20.291;"";-41.86;101.5123;-695.75
58209.1766;317.9;4.8;19.9943;"";-41.86;101.5123;-695.75
58209.2316;317.5;4.8;19.8021;"";-41.86;101.5123;-695.75
58209.2836;314.9;4.5;19.6362;"";-41.86;101.5123;-695.75
58209.3366;311.3;3;19.5926;"";-41.86;101.5123;-695.75
58209.3876;306.9;1.1;19.5398;"";-41.86;101.5123;-695.75
58209.4366;301.9;359.8;19.532;"";-41.86;101.5123;-695.75
58209.4826;299.9;359.6;19.5954;"";-41.86;101.5123;-695.75
58209.5226;299.6;359.6;19.8269;"";-41.86;101.5123;-695.75
58209.5696;298.8;359.6;20.2064;"";-41.86;101.5123;-695.75
58209.6056;296.2;359.6;20.3315;"";-41.86;101.5123;-695.75
58209.6456;293.8;359.6;20.9118;"";-41.86;101.5123;-695.75
58209.6856;292.2;359.5;21.2366;"";-41.86;101.5123;-695.75
58209.7236;290.5;359.5;21.5655;"";-41.86;101.5123;-695.75
58209.7666;290;359.5;21.9844;"";-41.86;101.5123;-695.75
58209.7996;290;359.5;22.0671;"";-41.86;101.5123;-695.75
58209.8336;290;359.5;22.6628;"";-41.86;101.5123;-695.75
58209.8676;290;359.5;23.2104;"";-41.86;101.5123;-695.75
58209.9036;290;359.5;23.7102;"";-41.86;101.5123;-695.75
58209.9386;290;359.5;24.0832;"";-41.86;101.5123;-695.75
58209.9836;290;359.5;24.4386;"";-41.86;101.5123;-695.75
58210.0176;289.7;359.5;24.2036;"";-41.86;101.5123;-695.75
58210.0516;288.7;359.6;24.6789;"";-41.86;101.5123;-695.75
58210.0876;287.8;359.6;25.0908;"";-41.86;101.5123;-695.75
58210.1226;286.7;359.6;25.2901;"";-41.86;101.5123;-695.75
58210.1656;285.4;359.6;25.6024;"";-41.86;101.5123;-695.75
58210.1986;283.3;359.6;25.3245;"";-41.86;101.5123;-695.75
58210.2316;282.5;359.7;25.7578;"";-41.86;101.5123;-695.75
58210.2656;281.9;0;26.1227;"";-41.86;101.5123;-695.75
58210.2996;280.6;0.6;26.4356;"";-41.86;101.5123;-695.75
58210.3316;278.8;1.2;26.7702;"";-41.86;101.5123;-695.75
58210.3646;274.8;2.7;27.0992;"";-41.86;101.5123;-695.75
58210.3966;270.5;4;27.4315;"";-41.86;101.5123;-695.75
58210.4286;265.6;5.5;27.7202;"";-41.86;101.5123;-695.75
58210.4616;259.9;6.8;28.0855;"";-41.86;101.5123;-695.75
58210.4946;253.5;7.7;28.2689;"";-41.86;101.5123;-695.75
58210.5266;247.9;7.8;28.4915;"";-41.86;101.5123;-695.75
58210.5596;242.7;7.5;28.6928;"";-41.86;101.5123;-695.75
58210.5936;238.3;7.1;28.8341;"";-41.86;101.5123;-695.75
58210.6267;236.4;6.7;28.9467;"";-41.86;101.5123;-695.75
58210.6597;236.1;6.6;29.052;"";-41.86;101.5123;-695.75
58210.6927;236.1;6.6;29.1597;"";-41.86;101.5123;-695.75
58210.7267;236.1;6.6;29.2539;"";-41.86;101.5123;-695.75
58210.7597;236.1;6.6;29.3201;"";-41.86;101.5123;-695.75
58210.7927;236.1;6.6;29.3807;"";-41.86;101.5123;-695.75
58210.8267;235.6;6.3;29.4305;"";-41.86;101.5123;-695.75
58210.8597;234.4;5.8;29.4705;"";-41.86;101.5123;-695.75
58210.8937;233.5;5.4;29.5246;"";-41.86;101.5123;-695.75
58210.9267;233.5;5.4;29.5813;"";-41.86;101.5123;-695.75
58210.9597;233.5;5.4;29.6351;"";-41.86;101.5123;-695.75
58210.9927;233.5;5.4;29.6547;"";-41.86;101.5123;-695.75
58211.0267;236.3;6.1;29.7052;"";-41.86;101.5123;-695.75
58211.0607;245;7.5;29.6905;"";-41.86;101.5123;-695.75
58211.0947;257.6;9;29.7125;"";-41.86;101.5123;-695.75
58211.1287;266.1;10.6;29.6337;"";-41.86;101.5123;-695.75
58211.1657;274.2;11.9;29.6038;"";-41.86;101.5123;-695.75
58211.1987;280.2;12.7;29.3927;"";-41.86;101.5123;-695.75
58211.2327;280.7;12.7;29.4423;"";-41.86;101.5123;-695.75
58211.2657;280.7;12.7;29.4595;"";-41.86;101.5123;-695.75
58211.2987;280.7;12.7;29.5345;"";-41.86;101.5123;-695.75
58211.3327;280.7;12.7;29.6158;"";-41.86;101.5123;-695.75
58211.3657;280.9;12.5;29.6077;"";-41.86;101.5123;-695.75
58211.3997;280.9;12.4;29.6371;"";-41.86;101.5123;-695.75
58211.4327;280.9;12.3;29.6443;"";-41.86;101.5123;-695.75
58211.4657;280.9;12.1;29.7172;"";-41.86;101.5123;-695.75
58211.4997;280.9;12;29.7072;"";-41.86;101.5123;-695.75
58211.5327;280.9;11.9;29.7294;"";-41.86;101.5123;-695.75
58211.5657;280.8;11.6;29.7661;"";-41.86;101.5123;-695.75
58211.5997;280.8;11.6;29.7803;"";-41.86;101.5123;-695.75
58211.6327;280.8;11.6;29.8217;"";-41.86;101.5123;-695.75
58211.6667;280.8;11.6;29.8447;"";-41.86;101.5123;-695.75
58211.6987;280.8;11.6;29.8174;"";-41.86;101.5123;-695.75
58211.7327;280.8;11.6;29.8889;"";-41.86;101.5123;-695.75
58211.7657;280.9;11.4;29.8738;"";-41.86;101.5123;-695.75
58211.7997;281.8;10.8;29.8752;"";-41.86;101.5123;-695.75
58211.8337;283.3;10.3;29.8359;"";-41.86;101.5123;-695.75
58211.8677;285.4;10.1;29.788;"";-41.86;101.5123;-695.75
58211.9017;288;10;29.7724;"";-41.86;101.5123;-695.75
58211.9357;288.9;10;29.7141;"";-41.86;101.5123;-695.75
58211.9697;289.8;9.9;29.7033;"";-41.86;101.5123;-695.75
58212.0037;290.6;9.9;29.7003;"";-41.86;101.5123;-695.75
58212.0357;290.8;9.9;29.6964;"";-41.86;101.5123;-695.75
58212.0697;290.8;9.9;29.8008;"";-41.86;101.5123;-695.75
58212.1027;290.8;9.9;29.7739;"";-41.86;101.5123;-695.75
58212.1357;290.9;9.8;29.8393;"";-41.86;101.5123;-695.75
58212.1687;291;9.8;29.8244;"";-41.86;101.5123;-695.75
58212.2027;291;9.8;29.8939;"";-41.86;101.5123;-695.75
58212.2367;291.6;9.8;29.86;"";-41.86;101.5123;-695.75
58212.2717;295;10.3;29.7993;"";-41.86;101.5123;-695.75
58212.3057;298.3;10.7;29.6937;"";-41.86;101.5123;-695.75
58212.3447;300.7;11;29.6825;"";-41.86;101.5123;-695.75
58212.3898;302.5;11.4;29.2149;"";-41.86;101.5123;-695.75
58212.4278;304.7;11.8;28.2997;"";-41.86;101.5123;-695.75
58212.4728;305.4;11.8;28.126;"";-41.86;101.5123;-695.75
58212.5118;306.6;11.9;27.3473;"";-41.86;101.5123;-695.75
58212.5588;307.4;12;27.1583;"";-41.86;101.5123;-695.75
58212.6068;308.1;12.1;26.4903;"";-41.86;101.5123;-695.75
58212.6488;309.9;12.5;25.7645;"";-41.86;101.5123;-695.75
58212.6948;311.6;12.9;25.5595;"";-41.86;101.5123;-695.75
58212.7428;313.8;13.4;25.1326;"";-41.86;101.5123;-695.75
58212.7918;314;13.4;24.6191;"";-41.86;101.5123;-695.75
58212.8438;314.2;13.4;24.0941;"";-41.86;101.5123;-695.75
58212.9168;314.9;13.4;23.5012;"";-41.86;101.5123;-695.75
58212.9708;316.8;13.4;21.9495;"";-41.86;101.5123;-695.75
58213.0218;318.7;13.3;21.5616;"";-41.86;101.5123;-695.75
58213.0758;324.4;13.2;21.3216;"";-41.86;101.5123;-695.75
58213.1288;330.9;13.3;21.0007;"";-41.86;101.5123;-695.75
58213.1848;334.2;13.5;20.7842;"";-41.86;101.5123;-695.75
58213.2748;334.5;13.5;20.436;"";-41.86;101.5123;-695.75
58213.3378;340.7;15;18.838;"";-41.86;101.5123;-695.75
58213.3958;345.9;16;18.5165;"";-41.86;101.5123;-695.75
58213.4538;353;16.9;18.3666;"";-41.86;101.5123;-695.75
58213.5108;359.4;18;18.2592;"";-41.86;101.5123;-695.75
58213.5648;4.2;18.9;18.1945;"";-41.86;101.5123;-695.75
58213.6268;13.3;20.5;18.228;"";-41.86;101.5123;-695.75
58213.6888;14.7;20.4;17.9804;"";-41.86;101.5123;-695.75
58213.7518;14.8;20.4;17.7767;"";-41.86;101.5123;-695.75
58213.8058;18.1;20.2;17.5666;"";-41.86;101.5123;-695.75
58213.8638;23.2;19.8;17.6554;"";-41.86;101.5123;-695.75
58213.9268;30.2;19;17.6189;"";-41.86;101.5123;-695.75
58213.9978;42.9;18.7;17.4145;"";-41.86;101.5123;-695.75
58214.0828;60.8;20.9;17.0271;"";-41.86;101.5123;-695.75
58214.1699;69.4;22.5;16.296;"";-41.86;101.5123;-695.75
58214.2259;82.4;24.1;15.6364;"";-41.86;101.5123;-695.75
58214.2659;85;24.5;15.8499;"";-41.86;101.5123;-695.75
58214.3069;88.3;24.9;16.4277;"";-41.86;101.5123;-695.75
58214.3469;92.1;25.8;16.9982;"";-41.86;101.5123;-695.75
58214.3849;96.6;26.7;17.5534;"";-41.86;101.5123;-695.75
58214.4229;100.3;27.2;18.1493;"";-41.86;101.5123;-695.75
58214.4569;102.6;27.7;18.7412;"";-41.86;101.5123;-695.75
58214.4919;104.5;28.2;19.4286;"";-41.86;101.5123;-695.75
58214.5239;107.3;29;20.0797;"";-41.86;101.5123;-695.75
58214.5529;109.1;29.6;20.8469;"";-41.86;101.5123;-695.75
58214.5819;110.7;30;21.6849;"";-41.86;101.5123;-695.75
58214.6139;112.6;30.2;22.5331;"";-41.86;101.5123;-695.75
58214.6469;114.6;30.6;23.1567;"";-41.86;101.5123;-695.75
58214.6799;115.8;30.6;23.7314;"";-41.86;101.5123;-695.75
58214.7129;116.2;30.6;24.2444;"";-41.86;101.5123;-695.75
58214.7469;117;30.5;24.7186;"";-41.86;101.5123;-695.75
58214.7819;118.5;29.7;25.1447;"";-41.86;101.5123;-695.75
58214.8159;120.9;27.3;25.4585;"";-41.86;101.5123;-695.75
58214.8489;121.6;23.5;25.8109;"";-41.86;101.5123;-695.75
58214.8819;118;17;26.1958;"";-41.86;101.5123;-695.75
58214.9159;110.9;10.7;26.5664;"";-41.86;101.5123;-695.75
58214.9509;107.1;6.6;26.7868;"";-41.86;101.5123;-695.75
58214.9839;106;4.9;26.9766;"";-41.86;101.5123;-695.75
58215.0169;105.9;4.5;27.2584;"";-41.86;101.5123;-695.75
58215.0509;105.9;4.1;27.5186;"";-41.86;101.5123;-695.75
58215.0839;106.6;3.5;27.7357;"";-41.86;101.5123;-695.75
58215.1169;109.1;3.3;27.954;"";-41.86;101.5123;-695.75
58215.1499;112.5;3.5;28.1868;"";-41.86;101.5123;-695.75
58215.1819;116.4;4.4;28.4003;"";-41.86;101.5123;-695.75
58215.2159;122.1;6;28.6322;"";-41.86;101.5123;-695.75
58215.2489;130.1;8;28.7553;"";-41.86;101.5123;-695.75
58215.2819;138.8;10.1;28.9056;"";-41.86;101.5123;-695.75
58215.3139;146.5;12.3;29.0442;"";-41.86;101.5123;-695.75
58215.3479;152;13.5;29.1895;"";-41.86;101.5123;-695.75
58215.3809;158.4;14.9;29.2601;"";-41.86;101.5123;-695.75
58215.4139;164.7;16.1;29.316;"";-41.86;101.5123;-695.75
58215.4479;172.3;17.8;29.3833;"";-41.86;101.5123;-695.75
58215.4809;180.8;19.3;29.4683;"";-41.86;101.5123;-695.75
58215.5139;186.7;19.5;29.4955;"";-41.86;101.5123;-695.75
58215.5479;191.8;19.8;29.5474;"";-41.86;101.5123;-695.75
58215.5809;198.1;20;29.5947;"";-41.86;101.5123;-695.75
58215.6149;201.7;20.2;29.6061;"";-41.86;101.5123;-695.75
58215.6469;203.9;20.1;29.6572;"";-41.86;101.5123;-695.75
58215.6809;204.9;19.8;29.728;"";-41.86;101.5123;-695.75
58215.7139;205.4;19.6;29.7612;"";-41.86;101.5123;-695.75
58215.7479;205.6;19.5;29.7753;"";-41.86;101.5123;-695.75
58215.7809;206.1;19.5;29.7748;"";-41.86;101.5123;-695.75
58215.8149;206.8;19.4;29.7957;"";-41.86;101.5123;-695.75
58215.8479;207.2;19.4;29.7966;"";-41.86;101.5123;-695.75
58215.881;207.2;19.4;29.8197;"";-41.86;101.5123;-695.75
58215.914;206.7;19.3;29.8396;"";-41.86;101.5123;-695.75
58215.948;205.3;19.3;29.8685;"";-41.86;101.5123;-695.75
58215.982;200.3;19.8;29.8578;"";-41.86;101.5123;-695.75
58216.015;194.4;20.4;29.8427;"";-41.86;101.5123;-695.75
58216.048;187.6;21.1;29.891;"";-41.86;101.5123;-695.75
58216.082;180.7;21.9;29.8954;"";-41.86;101.5123;-695.75
58216.115;173;22.9;29.8929;"";-41.86;101.5123;-695.75
58216.149;164.1;23.1;29.8943;"";-41.86;101.5123;-695.75
58216.182;152.3;23.3;29.8818;"";-41.86;101.5123;-695.75
58216.216;142;23.3;29.8891;"";-41.86;101.5123;-695.75
58216.249;133.3;22.9;29.8807;"";-41.86;101.5123;-695.75
58216.283;126.9;21.8;29.8794;"";-41.86;101.5123;-695.75
58216.316;121.8;20.3;29.8785;"";-41.86;101.5123;-695.75
58216.35;118.5;19.6;29.8648;"";-41.86;101.5123;-695.75
58216.383;117.4;19.2;29.8361;"";-41.86;101.5123;-695.75
58216.417;115.9;19.1;29.8699;"";-41.86;101.5123;-695.75
58216.45;113.7;19.3;29.8389;"";-41.86;101.5123;-695.75
58216.485;109.4;19.9;29.8776;"";-41.86;101.5123;-695.75
58216.519;101.7;20.2;29.7507;"";-41.86;101.5123;-695.75
58216.555;95.6;20.2;29.668;"";-41.86;101.5123;-695.75
58216.589;88.6;20.2;29.5429;"";-41.86;101.5123;-695.75
58216.623;77.3;21.5;29.5068;"";-41.86;101.5123;-695.75
58216.66;69.3;22.4;29.4436;"";-41.86;101.5123;-695.75
58216.695;59.5;22.6;29.2321;"";-41.86;101.5123;-695.75
58216.755;52.1;23.2;29.1461;"";-41.86;101.5123;-695.75
58216.805;41.5;23.4;27.1466;"";-41.86;101.5123;-695.75
58216.856;29.8;24.2;26.1997;"";-41.86;101.5123;-695.75
58216.917;19.4;25.4;25.3304;"";-41.86;101.5123;-695.75
58216.986;5.7;29;24.0329;"";-41.86;101.5123;-695.75
58217.03;354.1;31.9;22.5517;"";-41.86;101.5123;-695.75
58217.083;350;33.4;22.5921;"";-41.86;101.5123;-695.75
58217.116;347.7;34.4;22.1425;"";-41.86;101.5123;-695.75
58217.149;343.9;36.4;22.7456;"";-41.86;101.5123;-695.75
58217.182;341;38.1;23.315;"";-41.86;101.5123;-695.75
58217.216;339;39.3;23.8431;"";-41.86;101.5123;-695.75
58217.249;338;39.8;24.3338;"";-41.86;101.5123;-695.75
58217.282;337.9;39.8;24.7954;"";-41.86;101.5123;-695.75
58217.316;337.2;39.7;25.2462;"";-41.86;101.5123;-695.75
58217.349;336;39.6;25.6353;"";-41.86;101.5123;-695.75
58217.383;335.6;39.6;26.0055;"";-41.86;101.5123;-695.75
58217.416;334.2;38.6;26.3685;"";-41.86;101.5123;-695.75
58217.449;332.3;36.5;26.7001;"";-41.86;101.5123;-695.75
58217.483;331.9;33.4;26.9829;"";-41.86;101.5123;-695.75
58217.538;333;29.1;27.2494;"";-41.86;101.5123;-695.75
58217.585;336.8;20.2;25.9598;"";-41.86;101.5123;-695.75
58217.6341;342.8;14.2;25.3669;"";-41.86;101.5123;-695.75
58217.6931;346.8;10.4;24.7691;"";-41.86;101.5123;-695.75
58217.7521;348.8;8.4;23.6814;"";-41.86;101.5123;-695.75
58217.8091;350.5;7.2;22.8151;"";-41.86;101.5123;-695.75
58217.8671;354.8;5.5;22.1001;"";-41.86;101.5123;-695.75
58217.9521;356.6;4.8;21.5377;"";-41.86;101.5123;-695.75
58218.0041;359.7;5.4;19.8476;"";-41.86;101.5123;-695.75
58218.0551;3;6.8;19.811;"";-41.86;101.5123;-695.75
58218.1091;4.9;7.6;19.774;"";-41.86;101.5123;-695.75
58218.2521;8.2;8.5;19.6603;"";-41.86;101.5123;-695.75
58218.2761;8.4;8.6;16.65;"";-41.86;101.5123;-695.75
58218.3171;8.3;8.5;17.7125;"";-41.86;101.5123;-695.75
58218.3671;8.2;8.4;18.2029;"";-41.86;101.5123;-695.75
58218.4181;8.1;8.3;18.3502;"";-41.8491;101.5138;-695.6743
58218.4681;10;8.2;18.4779;"";-41.8106;101.5139;-695.4038
58218.5191;11;8;18.6334;"";-41.7647;101.5139;-695.1436
58218.5671;11;8;18.7313;"";-41.6714;101.5139;-694.6634
58218.6181;11;8;18.9052;"";-41.5999;101.5139;-694.2958
58218.6681;11;8;18.9697;"";-41.4823;101.5139;-693.6905
58218.7241;12.5;8;19.0557;"";-41.3984;101.5139;-693.2589
58218.7801;13.6;8.1;18.9432;"";-41.2486;101.5139;-692.5834
58218.8361;13.6;8.1;18.8443;"";-41.081;101.5139;-691.8914
58218.8901;13.6;8.1;18.7382;"";-40.924;101.5139;-691.2491
58218.9451;13.6;8.1;18.682;"";-40.8145;101.5139;-690.7999
58218.9971;13.6;8.1;18.6356;"";-40.6448;101.5139;-690.1021
58219.0511;13.6;8.1;18.7044;"";-40.47;101.5139;-689.3825
58219.1061;13.5;8.4;18.6722;"";-40.3517;101.5139;-688.8941
58219.1601;12.8;8.7;18.65;"";-40.173;101.5139;-688.1508
58219.2141;10.4;8.8;18.609;"";-40.0013;101.5139;-687.3959
58219.2701;8.5;8.8;18.6071;"";-39.9073;101.5139;-686.8842
58219.3251;6.8;9.1;18.5528;"";-39.7912;101.5139;-686.1079
58219.3812;5.6;9.5;18.5088;"";-39.6977;101.5139;-685.3243
58219.4352;1.9;9.8;18.4464;"";-39.6204;101.5139;-684.5359
58219.4902;0.8;9.7;18.4276;"";-39.594;101.5139;-683.7419
58219.5442;0.2;9.5;18.4309;"";-39.5868;101.5139;-683.2129
58219.6002;359.6;9.3;18.4281;"";-39.5843;101.5139;-682.4177
58219.6542;359.4;9.2;18.3732;"";-39.59;101.5139;-681.6211
58219.7092;358.8;8.7;18.3712;"";-39.6084;101.5242;-681.1311
58219.7632;358.4;8.2;18.3529;"";-39.6459;101.5357;-680.3829
58219.8172;358.4;7.7;18.3868;"";-39.6836;101.5161;-679.6041
58219.8702;358.5;7.5;18.3987;"";-39.7165;101.5139;-678.8267
58219.9292;358.5;7.5;18.4286;"";-39.7357;101.5139;-678.3055
58219.9822;358.5;7.4;18.288;"";-39.7627;101.5139;-677.5196
58220.0372;358.5;7.2;18.3373;"";-39.7879;101.5139;-676.7298
58220.0882;358.5;6.8;18.3098;"";-39.8076;101.5139;-676.0986
58220.1422;358.2;6.3;18.426;"";-39.8174;101.5139;-675.786
58220.1962;359;6.2;18.4354;"";-39.83;101.5139;-675.4395
58220.2502;359.3;6.2;18.4447;"";-39.8353;101.5139;-675.2039
58220.3042;359.7;6.2;18.4652;"";-39.8383;101.5139;-675.0099
58220.3572;0.4;6.4;18.4644;"";-39.8411;101.5139;-674.6018
58220.4112;2.7;7.3;18.5092;"";-39.8379;101.5139;-674.0874
58220.4652;5.5;8;18.5299;"";-39.8199;101.5139;-673.7004
58220.5192;6.8;8.5;18.499;"";-39.7596;101.5139;-673.0717
58220.5722;6.9;8.5;18.4975;"";-39.6796;101.5139;-672.3991
58220.6252;7.2;8.6;18.5614;"";-39.6231;101.5139;-671.9318
58220.6802;7.3;8.8;18.5625;"";-39.532;101.5139;-671.2098
58220.7342;8;9.4;18.5441;"";-39.4371;101.5139;-670.4684
58220.7882;8;9.5;18.5257;"";-39.3666;101.5139;-669.9667
58220.8442;7.6;9.3;18.5235;"";-39.2596;101.5139;-669.2051
58220.8982;7;8.9;18.4716;"";-39.1568;101.5139;-668.4344
58220.9542;6.9;8.8;18.4609;"";-39.0613;101.5139;-667.6564
58221.0072;6.8;8.6;18.4171;"";-38.9982;101.5139;-667.1351
58221.0612;6.7;8.5;18.4483;"";-38.9056;101.5139;-666.3733
58221.1153;6.7;8.5;18.4576;"";-38.8135;101.5139;-665.6962
58221.1673;6.7;8.5;18.4582;"";-38.7213;101.5139;-664.9872
58221.2213;6.7;8.5;18.5495;"";-38.6597;101.5139;-664.5011
58221.2733;6.7;8.5;18.549;"";-38.5673;101.5139;-663.7568
58221.3263;6.7;8.4;18.6;"";-38.5055;101.5139;-663.2528
58221.3793;6.7;8.4;18.6371;"";-38.4128;101.5139;-662.4877
58221.4333;6.7;8.3;18.6604;"";-38.3199;101.5139;-661.7145
58221.4873;6.6;7.9;18.6441;"";-38.258;101.5139;-661.1957
58221.5393;6.9;7;18.628;"";-38.1663;101.5139;-660.4135
58221.5923;7;6.8;18.6922;"";-38.0704;101.5139;-659.6282
58221.6473;7.3;6.4;18.6991;"";-38.0056;101.5139;-659.1033
